pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,pDayofWeek,pYear,pMonth,pHour,avg_speed,pdate,holiday,weekend
-78.47937126270159,-0.159585905387754,-78.4831540442188,-0.192811192940013,988.0,4560.0,414.0,4.0,2017.0,1.0,10.0,17.0,2017-01-20,0,0
-78.49527090000001,-0.262771999999991,-78.49756944,-0.26229404,4444.0,27473.0,1633.0,4.0,2017.0,1.0,9.0,22.0,2017-01-20,0,0
-78.5067793299783,-0.18238277099034,-78.5084844753475,-0.201445711476713,1328.0,4077.0,252.0,4.0,2017.0,1.0,10.0,11.0,2017-01-20,0,0
-78.460941756491,-0.10052926036078999,-78.49997514,-0.105289560000025,1134.0,5657.0,254.0,4.0,2017.0,1.0,10.0,18.0,2017-01-20,0,0
-78.4633347272849,-0.162554162208212,-78.4761712090504,-0.185097274035615,1212.0,4953.0,533.0,4.0,2017.0,1.0,10.0,15.0,2017-01-20,0,0
-78.4909027433623,-0.159785080447543,-78.48534962,-0.19577384000001602,1435.0,4749.0,795.0,4.0,2017.0,1.0,10.0,12.0,2017-01-20,0,0
-78.4797022,-0.19829025999999603,-78.4854635287044,-0.21899897907409802,800.0,4229.0,233.0,4.0,2017.0,1.0,10.0,19.0,2017-01-20,0,0
-78.460941756491,-0.10052926036078999,-78.49997514,-0.105289560000025,1134.0,5657.0,254.0,4.0,2017.0,1.0,10.0,18.0,2017-01-20,0,0
-78.4880623538464,-0.183705524861999,-78.50472583326341,-0.18050783420776104,1490.0,3108.0,920.0,4.0,2017.0,1.0,10.0,8.0,2017-01-20,0,0
-78.4591047025529,-0.162524399845323,-78.4618773607476,-0.154496617757006,668.0,2075.0,376.0,4.0,2017.0,1.0,10.0,11.0,2017-01-20,0,0
-78.48547146,-0.218428520000021,-78.4976691,-0.207311339999988,775.0,2954.0,226.0,4.0,2017.0,1.0,10.0,14.0,2017-01-20,0,0
-78.4586848,-0.104344849715241,-78.469192002568,-0.101177044798218,356.0,2117.0,39.0,4.0,2017.0,1.0,11.0,21.0,2017-01-20,0,0
-78.4692103673689,-0.10116801475432001,-78.46240992,-0.15544902000001198,1094.0,7137.0,80.0,4.0,2017.0,1.0,11.0,23.0,2017-01-20,0,0
-78.49403195598691,-0.198963949200995,-78.4668881436889,-0.10015194738819,2199.0,12838.0,812.0,4.0,2017.0,1.0,11.0,21.0,2017-01-20,0,0
-78.51125610950629,-0.20666119111206602,-78.50229371087859,-0.21669882372980498,1034.0,3112.0,502.0,4.0,2017.0,1.0,11.0,11.0,2017-01-20,0,0
-78.4590540993349,-0.16242363347867497,-78.4755136972897,-0.19342542543942298,2498.0,14584.0,684.0,4.0,2017.0,1.0,11.0,21.0,2017-01-20,0,0
-78.45997814900959,-0.09668825157607598,-78.45599674,-0.133995920000008,994.0,8083.0,174.0,4.0,2017.0,1.0,11.0,29.0,2017-01-20,0,0
-78.4588687284762,-0.162662098556784,-78.4544849621212,-0.189196901515148,663.0,5520.0,149.0,4.0,2017.0,1.0,12.0,30.0,2017-01-20,0,0
-78.5217525252888,-0.22327837840790196,-78.5352852155697,-0.253901152487167,1249.0,4374.0,435.0,4.0,2017.0,1.0,12.0,13.0,2017-01-20,0,0
-78.55097749657891,-0.259223931738141,-78.5391573376286,-0.265206427168515,522.0,1951.0,218.0,4.0,2017.0,1.0,12.0,13.0,2017-01-20,0,0
-78.45928394,-0.103448500000016,-78.4589525611164,-0.10518802070555,1022.0,1530.0,98.0,4.0,2017.0,1.0,12.0,5.0,2017-01-20,0,0
-78.44041869260529,-0.296871873022249,-78.45045209290241,-0.307859719182077,10796.0,13545.0,182.0,4.0,2017.0,1.0,9.0,5.0,2017-01-20,0,0
-78.5395464055767,-0.26503637863894003,-78.5494694940032,-0.27193650227260197,298.0,1536.0,95.0,4.0,2017.0,1.0,12.0,19.0,2017-01-20,0,0
-78.46168429917509,-0.163472457161026,-78.46734031592071,-0.104558246245122,1520.0,8788.0,572.0,4.0,2017.0,1.0,12.0,21.0,2017-01-20,0,0
-78.4639180062024,-0.13382044091405698,-78.48850262,-0.20041014000002,2567.0,9216.0,1340.0,4.0,2017.0,1.0,12.0,13.0,2017-01-20,0,0
-78.4589899456098,-0.10527731753932199,-78.45895872807542,-0.10528093525457799,1221.0,2905.0,64.0,4.0,2017.0,1.0,12.0,9.0,2017-01-20,0,0
-78.45215582754099,-0.295237699836075,-78.415849678,-0.306948829999992,1175.0,6731.0,397.0,4.0,2017.0,1.0,12.0,21.0,2017-01-20,0,0
-78.48498932014479,-0.196956204415496,-78.47305364,-0.16847872000000197,1328.0,4129.0,730.0,4.0,2017.0,1.0,1.0,11.0,2017-01-20,0,0
-78.4972853092781,-0.160434402895811,-78.493286416565,-0.174584877470392,552.0,2599.0,173.0,4.0,2017.0,1.0,1.0,17.0,2017-01-20,0,0
-78.4263587134878,-0.29789731879226194,-78.4444233794674,-0.328257376863907,1001.0,8727.0,121.0,4.0,2017.0,1.0,1.0,31.0,2017-01-20,0,0
-78.5065099917293,-0.20239002781955898,-78.5064810887097,-0.18144293387097102,731.0,3547.0,177.0,4.0,2017.0,1.0,1.0,17.0,2017-01-20,0,0
-78.4880623538464,-0.183705524861999,-78.50472583326341,-0.18050783420776104,1490.0,3108.0,920.0,4.0,2017.0,1.0,10.0,8.0,2017-01-20,0,0
-78.4173356811336,-0.304455514996128,-78.4159264873854,-0.30713568013477505,898.0,6687.0,143.0,4.0,2017.0,1.0,2.0,27.0,2017-01-20,0,0
-78.4986814871845,-0.134419377941595,-78.4946763,-0.188320400000016,1871.0,7285.0,841.0,4.0,2017.0,1.0,2.0,14.0,2017-01-20,0,0
-78.47087951392321,-0.152982168138943,-78.47764558,-0.17833284000000899,665.0,3990.0,214.0,4.0,2017.0,1.0,2.0,22.0,2017-01-20,0,0
-78.50485814437091,-0.22198188647411998,-78.50492257299241,-0.227542682089517,653.0,790.0,479.0,4.0,2017.0,1.0,3.0,4.0,2017-01-20,0,0
-78.5488745,-0.304814700000007,-78.51549140236101,-0.230612876694594,26675.0,17275.0,1594.0,4.0,2017.0,1.0,8.0,2.0,2017-01-20,0,0
-78.5152627955752,-0.23008643628319397,-78.5150963563128,-0.229765257747493,7.0,41.0,0.0,4.0,2017.0,1.0,3.0,21.0,2017-01-20,0,0
-78.47369696419359,-0.18907466004103896,-78.4978022538354,-0.10825476783939501,2592.0,11558.0,854.0,4.0,2017.0,1.0,2.0,16.0,2017-01-20,0,0
-78.4992098505497,-0.13079538989396303,-78.4939658359045,-0.14641510676702302,579.0,2525.0,183.0,4.0,2017.0,1.0,3.0,16.0,2017-01-20,0,0
-78.5086892795588,-0.21050189707244102,-78.48439824515091,-0.178509053283155,14977.0,11664.0,1425.0,4.0,2017.0,1.0,11.0,3.0,2017-01-20,0,0
-78.47751661219509,-0.179434073733593,-78.49880478,-0.134713919999997,2412.0,6988.0,1487.0,4.0,2017.0,1.0,3.0,10.0,2017-01-20,0,0
-78.4615681,-0.096644900000025,-78.47249262,-0.0905366000000017,488.0,2686.0,125.0,4.0,2017.0,1.0,3.0,20.0,2017-01-20,0,0
-78.504355462281,-0.211959537057228,-78.5020401483846,-0.19694859202026102,805.0,3317.0,367.0,4.0,2017.0,1.0,3.0,15.0,2017-01-20,0,0
-78.4615681,-0.096644900000025,-78.47249262,-0.0905366000000017,488.0,2686.0,125.0,4.0,2017.0,1.0,3.0,20.0,2017-01-20,0,0
-78.4944501650622,-0.147601154310586,-78.46575578,-0.14256221999998,1430.0,5623.0,629.0,4.0,2017.0,1.0,3.0,14.0,2017-01-20,0,0
-78.477361506681,-0.10897685724136999,-78.4827464728902,-0.11187649959756699,315.0,1725.0,75.0,4.0,2017.0,1.0,4.0,20.0,2017-01-20,0,0
-78.4975406878384,-0.143674295507971,-78.49433742,-0.120830940000002,531.0,3894.0,135.0,4.0,2017.0,1.0,4.0,26.0,2017-01-20,0,0
-78.5118128642849,-0.197523712968343,-78.4399424471233,-0.158159301369859,2835.0,12229.0,1330.0,4.0,2017.0,1.0,3.0,16.0,2017-01-20,0,0
-78.4582695932593,-0.0976817935015215,-78.49683092,-0.161034820000018,2183.0,13327.0,717.0,4.0,2017.0,1.0,4.0,22.0,2017-01-20,0,0
-78.4938804973728,-0.132797555880231,-78.49685467367159,-0.13849219700387,1398.0,5241.0,632.0,4.0,2017.0,1.0,4.0,13.0,2017-01-20,0,0
-78.4968290864485,-0.138605739959211,-78.48078932012879,-0.17500553804795602,1112.0,5378.0,450.0,4.0,2017.0,1.0,4.0,17.0,2017-01-20,0,0
-78.48286216633001,-0.132482834414866,-78.48544388,-0.19588154000001698,1983.0,8104.0,823.0,4.0,2017.0,1.0,4.0,15.0,2017-01-20,0,0
-78.52735214,-0.237503560000005,-78.53260214,-0.23805262000000701,325.0,1794.0,98.0,4.0,2017.0,1.0,4.0,20.0,2017-01-20,0,0
-78.48286216633001,-0.132482834414866,-78.48544388,-0.19588154000001698,1983.0,8104.0,823.0,4.0,2017.0,1.0,4.0,15.0,2017-01-20,0,0
-78.4582695932593,-0.0976817935015215,-78.49683092,-0.161034820000018,2183.0,13327.0,717.0,4.0,2017.0,1.0,4.0,22.0,2017-01-20,0,0
-78.53232974,-0.23772943999999602,-78.54116318,-0.24850218000000898,405.0,2337.0,61.0,4.0,2017.0,1.0,5.0,21.0,2017-01-20,0,0
-78.4830014118214,-0.19859779959215898,-78.48002937059671,-0.180831551463621,473.0,2304.0,125.0,4.0,2017.0,1.0,5.0,18.0,2017-01-20,0,0
-78.4993785423716,-0.20067565839077,-78.5000189709677,-0.200366211290326,107.0,280.0,65.0,4.0,2017.0,1.0,5.0,9.0,2017-01-20,0,0
-78.43382107299058,-0.195674236674482,-78.4358048328958,-0.195280645409225,628.0,3270.0,222.0,4.0,2017.0,1.0,5.0,19.0,2017-01-20,0,0
-78.4827088442308,-0.111870479999983,-78.4765431652575,-0.109518907175829,4430.0,1392.0,4222.0,4.0,2017.0,1.0,4.0,1.0,2017-01-20,0,0
-78.45866768149409,-0.09821257100555199,-78.48574312,-0.129536160000006,983.0,7297.0,152.0,4.0,2017.0,1.0,5.0,27.0,2017-01-20,0,0
-78.4902543598814,-0.16828259984729801,-78.4880537136364,-0.171798555151507,298.0,923.0,157.0,4.0,2017.0,1.0,5.0,11.0,2017-01-20,0,0
-78.4505458129478,-0.291934962809608,-78.440220764,-0.28726273399999497,422.0,1422.0,274.0,4.0,2017.0,1.0,5.0,12.0,2017-01-20,0,0
-78.5029360213368,-0.13181759614396,-78.47937852,-0.17371698000000302,1972.0,6857.0,1035.0,4.0,2017.0,1.0,5.0,13.0,2017-01-20,0,0
-78.45866768149409,-0.09821257100555199,-78.48574312,-0.129536160000006,983.0,7297.0,152.0,4.0,2017.0,1.0,5.0,27.0,2017-01-20,0,0
-78.5000021892594,-0.20030872119199203,-78.50214941827959,-0.196695489247321,1095.0,5085.0,339.0,4.0,2017.0,1.0,5.0,17.0,2017-01-20,0,0
-78.53013131,-0.23897934249998398,-78.50330224,-0.18343373999999,1668.0,8600.0,532.0,4.0,2017.0,1.0,5.0,19.0,2017-01-20,0,0
-78.4255226701032,-0.19439937330858897,-78.4259778818593,-0.207651056743155,652.0,3139.0,169.0,4.0,2017.0,1.0,5.0,17.0,2017-01-20,0,0
-78.4821684,-0.118495988000009,-78.48392957,-0.118864560000013,242.0,393.0,26.0,4.0,2017.0,1.0,5.0,6.0,2017-01-20,0,0
-78.4741068440358,-0.171240063877975,-78.4650303,-0.146945619999999,978.0,3394.0,404.0,4.0,2017.0,1.0,5.0,12.0,2017-01-20,0,0
-78.4790646692412,-0.11389523840696199,-78.4584800985164,-0.10391970716875801,994.0,4630.0,346.0,4.0,2017.0,1.0,5.0,17.0,2017-01-20,0,0
-78.5210653455895,-0.123351195425542,-78.4937583733888,-0.11494535239085801,1134.0,3509.0,644.0,3.0,2017.0,1.0,7.0,11.0,2017-01-19,0,0
-78.4996046529564,-0.19929040399940398,-78.4842301741936,-0.21220252150539004,1307.0,4023.0,599.0,4.0,2017.0,1.0,5.0,11.0,2017-01-20,0,0
-78.4978831558824,-0.187149027205892,-78.48517248,-0.19851989999998998,1729.0,2474.0,1217.0,4.0,2017.0,1.0,5.0,5.0,2017-01-20,0,0
-78.477601308,-0.11720333600001899,-78.4842465015385,-0.16774587076925,1184.0,6343.0,433.0,4.0,2017.0,1.0,6.0,19.0,2017-01-20,0,0
-78.41215011270259,-0.200367674886504,-78.4317386566575,-0.201611910460198,835.0,4252.0,150.0,4.0,2017.0,1.0,6.0,18.0,2017-01-20,0,0
-78.4965652588235,-0.15695597647058898,-78.5071259493151,-0.0864455972602914,3481.0,16878.0,1214.0,4.0,2017.0,1.0,5.0,17.0,2017-01-20,0,0
-78.4825215317471,-0.211745304474275,-78.4929408816327,-0.175192224489794,1543.0,5271.0,778.0,4.0,2017.0,1.0,6.0,12.0,2017-01-20,0,0
-78.4929278198413,-0.175184549799617,-78.49153118,-0.168028939999988,331.0,1155.0,125.0,4.0,2017.0,1.0,6.0,13.0,2017-01-20,0,0
-78.49687714,-0.200272580000005,-78.5004078826923,-0.198910625000003,1499.0,2447.0,773.0,4.0,2017.0,1.0,6.0,6.0,2017-01-20,0,0
-78.4955805948375,-0.170689129063096,-78.4801072200852,-0.170184415772417,778.0,2206.0,442.0,4.0,2017.0,1.0,7.0,10.0,2017-01-20,0,0
-78.4853144327273,-0.173943294545427,-78.49329926,-0.206539179999985,817.0,4058.0,300.0,4.0,2017.0,1.0,7.0,18.0,2017-01-20,0,0
-78.5000566406458,-0.20778864488398102,-78.51586835593221,-0.23128113050848897,1429.0,3543.0,387.0,4.0,2017.0,1.0,7.0,9.0,2017-01-20,0,0
-78.4999441334725,-0.137192662129382,-78.4659072,-0.0993002999999802,1884.0,8212.0,786.0,4.0,2017.0,1.0,7.0,16.0,2017-01-20,0,0
-78.51421464,-0.22315256000001502,-78.5654605222163,-0.287697965450158,2770.0,11315.0,1192.0,4.0,2017.0,1.0,3.0,15.0,2017-01-20,0,0
-78.4716982250825,-0.167848023043072,-78.47670456,-0.0917823600000049,3894.0,12551.0,2272.0,4.0,2017.0,1.0,7.0,12.0,2017-01-20,0,0
-78.4979685297748,-0.160675430969141,-78.4971781843204,-0.143451349320395,756.0,3368.0,230.0,4.0,2017.0,1.0,8.0,16.0,2017-01-20,0,0
-78.4933623689015,-0.20658222466546,-78.53265667215192,-0.23711469177214303,1923.0,7366.0,760.0,4.0,2017.0,1.0,7.0,14.0,2017-01-20,0,0
-78.53176684682909,-0.24969445520769898,-78.54296068,-0.260861000000017,602.0,2594.0,110.0,4.0,2017.0,1.0,8.0,16.0,2017-01-20,0,0
-78.48246836,-0.110949939999977,-78.4821895,-0.137030419999997,1153.0,5732.0,504.0,4.0,2017.0,1.0,8.0,18.0,2017-01-20,0,0
-78.50393883447109,-0.183741054369913,-78.482392,-0.193989660000017,1075.0,4821.0,458.0,4.0,2017.0,1.0,8.0,16.0,2017-01-20,0,0
-78.50393883447109,-0.183741054369913,-78.482392,-0.193989660000017,1075.0,4821.0,458.0,4.0,2017.0,1.0,8.0,16.0,2017-01-20,0,0
-78.4705661815684,-0.145059642304222,-78.46992028,-0.147553760000014,361.0,556.0,252.0,4.0,2017.0,1.0,8.0,6.0,2017-01-20,0,0
-78.53418025815141,-0.24331987593821106,-78.52465564,-0.22605708000001398,642.0,3378.0,118.0,4.0,2017.0,1.0,8.0,19.0,2017-01-20,0,0
-78.46993922392241,-0.147593715608203,-78.46633924,-0.157016919999993,231.0,1381.0,80.0,4.0,2017.0,1.0,8.0,22.0,2017-01-20,0,0
-78.5122069502298,-0.19652450170862998,-78.513607292,-0.18399684199999697,456.0,1998.0,27.0,4.0,2017.0,1.0,9.0,16.0,2017-01-20,0,0
-78.46688035484149,-0.160276193952413,-78.4786304,-0.165114900000014,722.0,3420.0,234.0,4.0,2017.0,1.0,9.0,17.0,2017-01-20,0,0
-78.5235080943352,-0.21932701052927397,-78.50658474,-0.227232880000012,580.0,3667.0,106.0,4.0,2017.0,1.0,9.0,23.0,2017-01-20,0,0
-78.478678832788,-0.16512963155451502,-78.48012363017679,-0.17299648298047599,458.0,2017.0,173.0,4.0,2017.0,1.0,9.0,16.0,2017-01-20,0,0
-78.48640066,-0.219043000000006,-78.4844429518054,-0.21268501293279,536.0,1123.0,124.0,3.0,2017.0,1.0,7.0,8.0,2017-01-19,0,0
-78.5115881872083,-0.191325448583548,-78.5215554723751,-0.20898496997194502,690.0,4218.0,26.0,4.0,2017.0,1.0,9.0,22.0,2017-01-20,0,0
-78.49046265659629,-0.17397199602331,-78.48239138,-0.198717459999988,833.0,4717.0,324.0,4.0,2017.0,1.0,9.0,20.0,2017-01-20,0,0
-78.485461182,-0.16050868199999302,-78.48405156659871,-0.159223249455786,47.0,220.0,20.0,4.0,2017.0,1.0,9.0,17.0,2017-01-20,0,0
-78.4760350746726,-0.130315866784752,-78.4701861323413,-0.0956113808797362,13415.0,24841.0,983.0,4.0,2017.0,1.0,6.0,7.0,2017-01-20,0,0
-78.4701722086096,-0.0954897673911616,-78.46941038,-0.0955246200000324,43.0,150.0,8.0,4.0,2017.0,1.0,10.0,13.0,2017-01-20,0,0
-78.481097615233,-0.19636966336487396,-78.47892392,-0.203288680000007,1098.0,3882.0,504.0,4.0,2017.0,1.0,9.0,13.0,2017-01-20,0,0
-78.482938336,-0.16435811599999,-78.4851425790566,-0.161577609882089,475.0,1125.0,315.0,4.0,2017.0,1.0,10.0,9.0,2017-01-20,0,0
-78.47852836,-0.201925679999999,-78.48417490000001,-0.208028319999997,772.0,2143.0,242.0,4.0,2017.0,1.0,10.0,10.0,2017-01-20,0,0
-78.4785821043063,-0.18584003526657802,-78.4650116328975,-0.135299389496849,1622.0,6771.0,891.0,4.0,2017.0,1.0,9.0,15.0,2017-01-20,0,0
-78.51602437807121,-0.20976284238936,-78.49194314358449,-0.19988965558878696,1802.0,5381.0,854.0,4.0,2017.0,1.0,10.0,11.0,2017-01-20,0,0
-78.4842812490476,-0.16814715809525002,-78.48321896084741,-0.193438603049905,1648.0,5558.0,207.0,4.0,2017.0,1.0,10.0,12.0,2017-01-20,0,0
-78.49976952710949,-0.19046348197172697,-78.5034698744319,-0.15938961478354002,2775.0,10945.0,878.0,4.0,2017.0,1.0,10.0,14.0,2017-01-20,0,0
-78.48294298664209,-0.19355422904059302,-78.4686375083742,-0.28984832645534303,1481.0,22307.0,70.0,4.0,2017.0,1.0,10.0,54.0,2017-01-20,0,0
-78.46896873200741,-0.0972074880747343,-78.41851452,-0.106674200000005,1368.0,10245.0,221.0,4.0,2017.0,1.0,10.0,27.0,2017-01-20,0,0
-78.50502429079991,-0.15558014871883802,-78.50478034,-0.15025900000001,375.0,2305.0,38.0,4.0,2017.0,1.0,11.0,22.0,2017-01-20,0,0
-78.4739715124717,-0.105098278484444,-78.4587561620863,-0.10432733993478802,3425.0,27262.0,1354.0,5.0,2017.0,1.0,12.0,29.0,2017-01-21,0,1
-78.4587102412767,-0.10432328469709899,-78.47592098,-0.0904358800000009,342.0,3283.0,25.0,5.0,2017.0,1.0,6.0,35.0,2017-01-21,0,1
-78.4587102412767,-0.10432328469709899,-78.47592098,-0.0904358800000009,342.0,3283.0,25.0,5.0,2017.0,1.0,6.0,35.0,2017-01-21,0,1
-78.45715108,-0.09533546000000599,-78.46939942,-0.100409159999987,217.0,2312.0,14.0,5.0,2017.0,1.0,6.0,38.0,2017-01-21,0,1
-78.49699995183609,-0.24448543984564602,-78.49663958,-0.20977311999998,1777.0,7847.0,723.0,5.0,2017.0,1.0,6.0,16.0,2017-01-21,0,1
-78.4844446026206,-0.17852727833772303,-78.50897975733709,-0.21067363099898498,54955.0,7384.0,1075.0,4.0,2017.0,1.0,3.0,0.0,2017-01-20,0,0
-78.4938824,-0.213816120000012,-78.50046628,-0.199245760000009,654.0,3250.0,239.0,5.0,2017.0,1.0,6.0,18.0,2017-01-21,0,1
-78.51066423944779,-0.21152524870580103,-78.49474309600001,-0.17148516000001301,714.0,6092.0,65.0,5.0,2017.0,1.0,6.0,31.0,2017-01-21,0,1
-78.4726417759732,-0.101343643106654,-78.47923336,-0.114945019999994,979.0,7864.0,335.0,5.0,2017.0,1.0,7.0,29.0,2017-01-21,0,1
-78.48092706914359,-0.19615638816122,-78.4781891684131,-0.194517676409581,156.0,400.0,81.0,5.0,2017.0,1.0,7.0,9.0,2017-01-21,0,1
-78.4166686601025,-0.306563264842158,-78.4158774121437,-0.307135954762454,505.0,152.0,437.0,5.0,2017.0,1.0,7.0,1.0,2017-01-21,0,1
-78.51388641321529,-0.216933185984115,-78.5135021629245,-0.21971380728773698,95.0,439.0,0.0,5.0,2017.0,1.0,7.0,17.0,2017-01-21,0,1
-78.47803241477399,-0.19461703905730102,-78.47599732,-0.16839263999998402,515.0,4408.0,102.0,5.0,2017.0,1.0,7.0,31.0,2017-01-21,0,1
-78.47721388,-0.10598214000001101,-78.47498538,-0.10468298000001,125.0,392.0,80.0,5.0,2017.0,1.0,7.0,11.0,2017-01-21,0,1
-78.5168853418869,-0.220036252330668,-78.510576,-0.22377966000001198,502.0,1965.0,136.0,5.0,2017.0,1.0,7.0,14.0,2017-01-21,0,1
-78.5242069600975,-0.22875184195766501,-78.488845,-0.20727384000000498,1140.0,5637.0,266.0,5.0,2017.0,1.0,7.0,18.0,2017-01-21,0,1
-78.47721388,-0.10598214000001101,-78.47498538,-0.10468298000001,125.0,392.0,80.0,5.0,2017.0,1.0,7.0,11.0,2017-01-21,0,1
-78.4729789814962,-0.168466950240893,-78.46999022,-0.1667098,380.0,585.0,266.0,5.0,2017.0,1.0,7.0,6.0,2017-01-21,0,1
-78.51387460345671,-0.2201036030086,-78.536041703952,-0.27529212419196303,1445.0,8861.0,285.0,5.0,2017.0,1.0,7.0,22.0,2017-01-21,0,1
-78.457143271395,-0.095433784685817,-78.48806888,-0.10958901999999901,549.0,5545.0,104.0,5.0,2017.0,1.0,7.0,36.0,2017-01-21,0,1
-78.4699333,-0.166676050862058,-78.47676266,-0.18763839999999102,639.0,2883.0,293.0,5.0,2017.0,1.0,8.0,16.0,2017-01-21,0,1
-78.4672958173517,-0.135022285345845,-78.47246696,-0.16823736000000303,526.0,4492.0,136.0,5.0,2017.0,1.0,8.0,31.0,2017-01-21,0,1
-78.449871106981,-0.30790736657558,-78.5254190482877,-0.288842802054795,3077.0,16517.0,1129.0,4.0,2017.0,1.0,6.0,19.0,2017-01-20,0,0
-78.4594784117768,-0.158837737049411,-78.459171837288,-0.16253298880678196,616.0,1408.0,409.0,5.0,2017.0,1.0,8.0,8.0,2017-01-21,0,1
-78.4571741695476,-0.0953353139704738,-78.48386368,-0.12529566000002001,1086.0,6124.0,196.0,5.0,2017.0,1.0,8.0,20.0,2017-01-21,0,1
-78.4803056430644,-0.185347474407426,-78.46602262,-0.165033519999984,477.0,3514.0,116.0,5.0,2017.0,1.0,8.0,27.0,2017-01-21,0,1
-78.56345980771309,-0.277943690167915,-78.5580696759259,-0.28778737777777097,1357.0,6068.0,637.0,5.0,2017.0,1.0,8.0,16.0,2017-01-21,0,1
-78.5654200211555,-0.29697836038312103,-78.5587642166667,-0.287247498484862,293.0,1791.0,76.0,5.0,2017.0,1.0,9.0,22.0,2017-01-21,0,1
-78.4688212834956,-0.156966847570194,-78.48589316,-0.17284465999999402,756.0,3498.0,320.0,5.0,2017.0,1.0,9.0,17.0,2017-01-21,0,1
-78.49958433564791,-0.264495512894324,-78.47963792,-0.18582954000001603,3351.0,25190.0,1252.0,5.0,2017.0,1.0,8.0,27.0,2017-01-21,0,1
-78.4656554162604,-0.136994252274067,-78.48403784,-0.11913606000001802,513.0,3626.0,126.0,5.0,2017.0,1.0,9.0,25.0,2017-01-21,0,1
-78.5572635505378,-0.28683702228811303,-78.55800596,-0.287844199999989,1310.0,8378.0,392.0,5.0,2017.0,1.0,9.0,23.0,2017-01-21,0,1
-78.4808823114541,-0.11750984187739501,-78.47636782,-0.12998437999999402,212.0,1630.0,46.0,5.0,2017.0,1.0,9.0,28.0,2017-01-21,0,1
-78.49763912,-0.24216805999998897,-78.50045441172291,-0.26294936589698104,672.0,3603.0,165.0,5.0,2017.0,1.0,9.0,19.0,2017-01-21,0,1
-78.53886991715041,-0.27407382459193697,-78.5413959248681,-0.303824707859072,7365.0,4583.0,547.0,5.0,2017.0,1.0,8.0,2.0,2017-01-21,0,1
-78.5588579905931,-0.285174016053159,-78.56025338771009,-0.29713314581569106,742.0,2027.0,75.0,5.0,2017.0,1.0,10.0,10.0,2017-01-21,0,1
-78.55743269349891,-0.28280976806600105,-78.5580667375,-0.287745582500012,918.0,4966.0,206.0,5.0,2017.0,1.0,10.0,19.0,2017-01-21,0,1
-78.5580184939482,-0.28777744780942405,-78.5522898,-0.300983100000011,374.0,2529.0,115.0,5.0,2017.0,1.0,11.0,24.0,2017-01-21,0,1
-78.5002850416288,-0.262964439812546,-78.5067290477414,-0.22587612025979,5203.0,14151.0,3727.0,5.0,2017.0,1.0,9.0,10.0,2017-01-21,0,1
-78.5583425422994,-0.286727403973895,-78.558660812,-0.287299099999999,917.0,5230.0,379.0,5.0,2017.0,1.0,11.0,21.0,2017-01-21,0,1
-78.4631917067569,-0.130179380371669,-78.46342744,-0.13037915999999303,2466.0,8858.0,1254.0,5.0,2017.0,1.0,11.0,13.0,2017-01-21,0,1
-78.5113475472732,-0.22330774939234196,-78.5219650657534,-0.21912757910959,1110.0,1574.0,1004.0,5.0,2017.0,1.0,11.0,5.0,2017-01-21,0,1
-78.4680334064506,-0.132737674411519,-78.4724246,-0.189743420000009,1110.0,7915.0,279.0,5.0,2017.0,1.0,11.0,26.0,2017-01-21,0,1
-78.56339983766242,-0.283303150649354,-78.55806014,-0.28773792000001097,1425.0,4652.0,802.0,5.0,2017.0,1.0,11.0,12.0,2017-01-21,0,1
-78.49314689625321,-0.14729774897981698,-78.4917156272139,-0.15748306201337303,250.0,1350.0,81.0,5.0,2017.0,1.0,1.0,19.0,2017-01-21,0,1
-78.4858785690577,-0.305474975992424,-78.4646593206598,-0.302476814442984,4919.0,19962.0,284.0,5.0,2017.0,1.0,12.0,15.0,2017-01-21,0,1
-78.49882246592159,-0.26149192241206604,-78.5644256201864,-0.310667632262984,2327.0,18365.0,832.0,5.0,2017.0,1.0,12.0,28.0,2017-01-21,0,1
-78.4312873481765,-0.121007638880975,-78.4314207,-0.121000500000005,177.0,77.0,165.0,5.0,2017.0,1.0,1.0,2.0,2017-01-21,0,1
-78.50112543779679,-0.15593939335505,-78.5029107046723,-0.0851991895830358,1309.0,8685.0,318.0,5.0,2017.0,1.0,1.0,24.0,2017-01-21,0,1
-78.4889715470968,-0.157236573613662,-78.49037298,-0.200500359999993,1088.0,5893.0,397.0,5.0,2017.0,1.0,1.0,19.0,2017-01-21,0,1
-78.32587299503021,-0.16821619460426998,-78.35881814,-0.21513299999999103,494.0,9453.0,0.0,5.0,2017.0,1.0,1.0,69.0,2017-01-21,0,1
-78.5086281459004,-0.221303738659028,-78.5057437,-0.223071700000015,279.0,745.0,112.0,5.0,2017.0,1.0,1.0,10.0,2017-01-21,0,1
-78.540280459971,-0.247416667379691,-78.5157937323018,-0.23739876037001897,1123.0,4659.0,308.0,5.0,2017.0,1.0,1.0,15.0,2017-01-21,0,1
-78.526224781599,-0.24801613527165198,-78.5129783801083,-0.261172365491825,607.0,3360.0,153.0,5.0,2017.0,1.0,2.0,20.0,2017-01-21,0,1
-78.51232272353991,-0.256701097051591,-78.50744186,-0.244745099999992,369.0,3095.0,21.0,5.0,2017.0,1.0,2.0,30.0,2017-01-21,0,1
